"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-13","0.00","60","75",
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-14","0.00","57","75",
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-15","0.00","57","76","42"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-16","0.00","56","74",
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-17","0.00","56","73","44"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-18","0.00","56",,"45"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-19",,"57",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-20",,"58",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-21",,"58",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-22","0.00","59","73",
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-23","0.00","58",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-24","0.00","57","71","46"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-25","0.00","55","71","46"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-26","0.00","57","70","47"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-27","0.00","58","72","47"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-28","0.00","57","71",
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-29","0.00","57","72","46"
"NP000444540","KATHMANDU AIRPORT, NP","2016-11-30","0.00","58","72",
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-01","0.00","56","72","46"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-02",,"57",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-03","0.00","56",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-04","0.00","53","72","44"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-05","0.00","56","73","43"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-06","0.00","54",,"43"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-07","0.00","55",,"42"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-08","0.00","54","72","40"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-09","0.00","54",,"40"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-10","0.00","54","73","40"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-11","0.00","54","72","41"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-12","0.00","53","71","41"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-13","0.00","53","68",
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-14","0.00","53","67","41"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-15","0.00","53","67",
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-16","0.00","53",,"41"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-17","0.00","53",,"41"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-18","0.00","53","69","41"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-19",,"53",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-20","0.00","54","67","42"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-21","0.00","56","69","45"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-22","0.00","56","71","45"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-23","0.00","56","69",
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-24","0.00","55","69","44"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-25","0.00","56","69","44"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-26","0.00","52","66",
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-27",,"52",,
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-28","0.00","51","67","40"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-29","0.00","51","65","40"
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-30","0.00","52","68",
"NP000444540","KATHMANDU AIRPORT, NP","2016-12-31",,"52",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-01","0.00","47","58",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-02","0.00","49","66","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-03",,"49",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-04","0.00","49","66","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-05","0.00","51","67","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-06","0.00","49","66","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-07","0.00","49","65","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-08","0.00","49",,"37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-09","0.00","49","65",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-10","0.00","49","65",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-11","0.00","47","63","36"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-12","0.00","45","62",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-13","0.00","45","62","34"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-14","0.00","46","62","33"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-15","0.00","47","63","33"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-16","0.00","49",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-17","0.00","49","68","35"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-18","0.00","50",,"35"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-19","0.00","51","72",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-20","0.00","51","72","35"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-21","0.00","52","71","36"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-22","0.00","52","70","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-23","0.00","53","71","38"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-24","0.00","54","70","40"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-25","0.00","55","73","41"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-26","0.00","58","75","41"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-27","0.20","51","57",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-28","0.26","50","65",
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-29","0.00","51","69","37"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-30","0.00","53",,"41"
"NP000444540","KATHMANDU AIRPORT, NP","2017-01-31","0.00","55","70","46"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-01","0.00","54","69",
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-02","0.00","54","71","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-03","0.00","55","70","43"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-04","0.00","58","75","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-05","0.00","58","77","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-06","0.00","57","74","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-07","0.00","57","76","43"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-08","0.00","57","77","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-09","0.00","57","78","43"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-10","0.00","54",,"40"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-11","0.00","55",,"40"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-12","0.00","55","73",
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-13","0.00","54","73","40"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-14","0.00","55","72",
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-15","0.00","56","72","41"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-16","0.00","57","74","42"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-17","0.00","60","76","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-18","0.00","60","77","48"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-19","0.00","60","74",
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-20","0.00","60",,"48"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-21","0.00","61","78","48"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-22","0.00","59","78","47"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-23","0.00","58","79","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-24","0.00","56","78","42"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-25","0.00","55","72","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-26","0.00","56","73",
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-27","0.00","57","74","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-02-28","0.00","58","74","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-01","0.00","61","78",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-02","0.06","59","80",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-03","0.06","60","80","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-04","0.00","60","79","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-05","0.00","58","78",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-06","0.00","58","79","41"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-07","0.00","58","76","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-08","0.00","58","78","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-09","0.00","58","75","47"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-10","0.16","56","71",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-11","1.27","51","63",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-12","0.24","52","68","42"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-13","0.00","55","73","40"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-14","0.00","56","72",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-15","0.00","57",,"44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-16","0.00","59","76","45"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-17","0.00","58","74",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-18","0.27","54","74","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-19","0.00","57","71","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-20","0.02","54","70",
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-21","0.00","58","73","44"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-22","0.00","62","74","49"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-23","0.00","65",,"56"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-24","0.00","64",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-25","0.61","67","81","50"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-26","0.00","67","81","58"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-27","0.00","68","81","60"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-28","0.00","68","72","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-29","0.17","65","69","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-30","0.22","69","80","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-03-31","0.00","70","83","64"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-01","0.00","66","83",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-02","0.25","67","82","53"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-03","0.26","66","85","54"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-04","0.00","69","82","54"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-05","0.00","68","82",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-06","0.00","70","84","56"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-07","0.00","71","87",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-08","0.20","68","85","53"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-09","0.00","69","86","52"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-10","0.00","66","85","51"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-11","0.00","65","83",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-12","0.00","65","81",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-13","0.00","67","82","54"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-14","0.00","69","83","54"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-15","0.11","63","84","55"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-16","0.00","69","83","54"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-17","0.00","70","85","56"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-18",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-19","0.03","65","80",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-20","0.07","66","73","57"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-21","0.43","70","81","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-22","0.50","67","74",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-23","0.48","64","74",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-24","0.01","70","82","56"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-25","0.00","72","85",
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-26","0.00","71",,"55"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-27","0.00","71","85","57"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-28","0.00","71","85","55"
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-29","0.32","66",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-04-30","0.67","69",,"53"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-01","0.57","59","68",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-02","0.00","67","81","50"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-03","0.00","69","81","56"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-04","0.10","66","82",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-05","0.42","70","83","53"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-06","0.00","69","82",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-07","0.04","72",,"59"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-08","0.14","72","82","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-09","0.05","66","74","60"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-10","0.03","69","80","60"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-11","0.14","70","82","59"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-12","0.01","71","82","64"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-13","0.00","73",,"63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-14","0.00","71",,"64"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-15","1.61","68","80","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-16","0.14","71","82","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-17","0.02","70","82",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-18","0.00","73","84","60"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-19","0.00","74","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-20","0.00","75","86","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-21","0.00","75","87","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-22","0.09","76","87","61"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-23","0.02","77",,"63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-24","0.09","74","87",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-25","0.00","74","86","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-26","0.74","69","84",
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-27","0.30","68","76","60"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-28","0.00","71","82","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-29","0.00","72","84","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-30","0.06","69","80","63"
"NP000444540","KATHMANDU AIRPORT, NP","2017-05-31","0.00","73","86","62"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-01","0.00","75",,"64"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-02","0.00","75","87","65"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-03","0.00","75","84",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-04","0.00","79","90","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-05","0.24","74","85",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-06",,"73",,"67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-07","0.00","74","81","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-08","0.28","72","86","66"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-09",,"73",,"64"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-10",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-11",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-12","0.00","76","89",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-13","0.00","77","88","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-14","0.00","76","88","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-15","0.00","75","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-16","0.00","73","84",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-17","0.01","73","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-18",,"77",,"64"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-19","0.00","76",,"67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-20","0.45","72","80",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-21","0.26","73","83","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-22","0.23","75","86","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-23","0.00","76","86","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-24","0.51","75",,"68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-25","1.19","75","86","66"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-26","0.97","76","86","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-27","0.00","75","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-28","0.20","75",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-29","0.20","76","85","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-06-30","0.08","76",,"70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-01","0.06","74","83",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-02","0.04","75","86","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-03","0.16","75","84",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-04","0.99","74","83","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-05","0.21","73","82","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-06","0.08","74","85",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-07","0.00","77","87","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-08","0.02","75","87","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-09","0.66","74","83","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-10","0.67","73","83","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-11","0.09","72","77","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-12","0.00","74","85","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-13","0.00","76","87","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-14","0.08","74","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-15","0.55","74","87","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-16","0.68","75","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-17","0.22","76","87","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-18","0.09","77","89",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-19","0.20","76","87",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-20","0.45","74","86","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-21","0.11","75","84",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-22","0.08","75","88","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-23","0.38","74","86","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-24","1.02","74","82","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-25","0.29","73","82","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-26","0.19","74","82",
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-27","0.00","76","87","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-28","0.00","75",,"68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-29","1.96","73","84","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-30","0.96","73","81","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-07-31","0.03","75","84","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-01","0.06","75","85","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-02","0.75","75",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-03","1.20","75","85","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-04","0.00","76","86","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-05","0.28","76","87","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-06","0.41","76","86","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-07","0.26","76","86","71"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-08","0.00","76",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-09",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-10",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-11","0.74","73",,"70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-12","0.43","72",,
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-13","1.05","72","80","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-14","0.11","74","83","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-15","0.02","75",,"69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-16","0.02","75","86","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-17","0.00","75","85","70"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-18","0.00","75","89","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-19","0.33","74","82","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-20","0.53","74",,"69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-21","0.03","74","83","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-22","0.55","72","83",
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-23","1.65","72","83",
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-24","0.09","72","85","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-25","0.04","75","86",
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-26","1.39","77","89","65"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-27","0.21","74","85","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-28","0.05","74","87","69"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-29","0.00","75","85","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-30","0.00","76","88",
"NP000444540","KATHMANDU AIRPORT, NP","2017-08-31","2.17","74","85",
"NP000444540","KATHMANDU AIRPORT, NP","2017-09-01","0.97","74","83","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-09-02","0.30","73","83","67"
"NP000444540","KATHMANDU AIRPORT, NP","2017-09-03","0.43","74","84","68"
"NP000444540","KATHMANDU AIRPORT, NP","2017-09-04","0.00","74","86","67"
